,Epoch,Train Accuracy,Test Accuracy,Class avg mIOU,Inctance avg mIOU,Traning Loss,Validation Loss,Start Training Time,Start Testing Time,End Time
43,44,0.9370219262331758,0.9279639045646312,0.7672156550241829,0.8191086927763738,0.17592807246408376,0.1986243126810425,1713839232.548693,1713839895.5097618,1713839979.0937
44,45,0.9369985748675544,0.9278826942523486,0.7709213997151954,0.820293592820924,0.17632131346790514,0.19803106512667404,1713839979.0947006,1713840641.9821434,1713840725.2472165
45,46,0.9377501882092103,0.9257549161121259,0.7620222900102298,0.8149354121408076,0.17429363012382118,0.20768586120878657,1713840725.2927313,1713841388.5654602,1713841472.0111427
46,47,0.9377018075355277,0.9261421092118998,0.7707585287858905,0.8189647083691269,0.1738850176931793,0.20336699474395978,1713841472.0121422,1713842135.59818,1713842219.680986
47,48,0.9379455636320518,0.9277022646463987,0.7747367154386455,0.8219961696548442,0.17374367149117886,0.19970646374341514,1713842219.680986,1713842882.5861151,1713842966.095207
48,49,0.9371963623326532,0.9286750894332811,0.7733255584630385,0.8243992593133205,0.17547402176728635,0.19834917097662885,1713842966.1412082,1713843628.6009994,1713843712.3332212
49,50,0.9382410213300043,0.926932975328375,0.7746385200057195,0.8211546110535639,0.17210512683392937,0.20092940683373148,1713843712.379222,1713844375.0203638,1713844458.4908464
50,51,0.9380580906469251,0.9249857966901531,0.7647170121876993,0.8173280670073132,0.17297012126766667,0.20524079989021024,1713844458.4908464,1713845122.928636,1713845206.4381752
51,52,0.9385595157793707,0.9257209369019659,0.7716813010474926,0.8172999845995416,0.17196635830238513,0.20803600613855652,1713845206.4391744,1713845869.7384682,1713845953.8314514
52,53,0.9387037489149306,0.9245160341096903,0.7741900551428678,0.8157536411975823,0.17132463839592119,0.20894810760186777,1713845953.8324509,1713846616.4120295,1713846700.288933
53,54,0.938602687840063,0.9269533628544712,0.7733472235079781,0.8193180273028672,0.17124735245658224,0.20260729453422957,1713846700.2899325,1713847364.3132524,1713847447.952083
54,55,0.9386181039362292,0.9286064514287579,0.7781419217291055,0.8209538825562985,0.17156376507888546,0.19782805879496865,1713847447.953085,1713848110.3935323,1713848194.050117
55,56,0.9384499601209013,0.9280259166231732,0.7752695604026998,0.8221535087335629,0.1714998588375619,0.19722097193201382,1713848194.051118,1713848856.683821,1713848940.1516132
56,57,0.9387073145426152,0.9253153950287056,0.7609292571698809,0.8176378934241195,0.1706130578601893,0.2066521813161671,1713848940.1516132,1713849602.1722245,1713849685.6339376
57,58,0.9386129652375071,0.9269565908794363,0.7638590238682533,0.8212849935460126,0.17126708516140574,0.2017724473029375,1713849685.634938,1713850349.786144,1713850433.2953732
58,59,0.9393287824737794,0.9268103103796973,0.7736616965300271,0.823212203975781,0.16931463644027983,0.2032735102603005,1713850433.2953732,1713851097.431602,1713851180.8563788
59,60,0.9392420188667848,0.9248400258785665,0.7681386103902191,0.8182388689461523,0.1695391614446662,0.21081739608198405,1713851180.8563788,1713851844.9527028,1713851928.3951478
60,61,0.9411062129174721,0.9293332667340815,0.7791967545697432,0.8265173960787084,0.1637263637108628,0.19576439549111657,1713851928.3951478,1713852592.5464334,1713852676.0060132
61,62,0.9418304198659436,0.929799801289579,0.7817057874594591,0.8260572859454586,0.162087132004255,0.1955354888095624,1713852676.052014,1713853339.007862,1713853422.3540268
62,63,0.9418768429401131,0.9292943605384482,0.7750542804352589,0.823769340196735,0.16133892232336675,0.19894080651510093,1713853422.3540268,1713854084.657296,1713854168.2095182
63,64,0.9419977247100515,0.9280641432346033,0.7824203320638456,0.823678366111655,0.16132554080751207,0.20255719879642128,1713854168.2095182,1713854830.8525276,1713854914.4711397
64,65,0.9420020593946878,0.9303557011677975,0.7813041709665558,0.8252931796713113,0.1612069328643066,0.19605755668340458,1713854914.4711397,1713855577.965633,1713855661.5312507
65,66,0.9424820208467569,0.9305045301082986,0.7872741672197869,0.8301852710702401,0.15960062840550215,0.194667096901685,1713855661.53225,1713856324.7279396,1713856408.3801765
66,67,0.9427045929199778,0.9295796160077419,0.7790695593469655,0.825809344584627,0.1587860947741539,0.19759700836406813,1713856408.4257164,1713857069.7091901,1713857153.313121
67,68,0.9428849018179947,0.9289781839879089,0.7824490355012015,0.8257518058867678,0.15862001648507715,0.19637275812112623,1713857153.313121,1713857814.0941675,1713857897.8519838
68,69,0.9426300643099406,0.9292083931367432,0.7847330155980968,0.8250806657907179,0.15931502651990756,0.19841908345826798,1713857897.8519838,1713858560.2395651,1713858643.7441268
69,70,0.9423728147596292,0.9304501633720424,0.787993591257156,0.828438716671826,0.15946625715883328,0.1965756540083223,1713858643.7451253,1713859308.0221078,1713859391.5985594
70,71,0.9427450732813395,0.9295386710594989,0.7836251141126777,0.8250027392438422,0.15860058191442544,0.19837116922976242,1713859391.5995588,1713860053.2414155,1713860136.7184527
71,72,0.942622898097437,0.9294217825765484,0.7841943750799474,0.8235077171169207,0.15864030787249747,0.20074398515539038,1713860136.7194526,1713860799.687075,1713860883.4444559
72,73,0.9428310678313825,0.9299722457811412,0.7843779836812683,0.8271553722119898,0.15815305971846685,0.19606354185897443,1713860883.4444559,1713861547.1711912,1713861630.6841788
73,74,0.9430069371733606,0.930558557052453,0.7883488099098814,0.8280838327018613,0.1579295905031699,0.19386943663573927,1713861630.6851792,1713862294.7724855,1713862378.107711
74,75,0.9430277017110539,0.9309987577200766,0.7846852073577244,0.8275684601331469,0.15780112479321598,0.1933531584839026,1713862378.107711,1713863040.580668,1713863124.2651656
75,76,0.9431136613039627,0.9307391565544537,0.7852323172510803,0.8293134502530312,0.1572096876945146,0.19391635589094625,1713863124.2651656,1713863786.2876513,1713863869.9421737
76,77,0.9435827860444409,0.9293706438652575,0.7853388389806977,0.827713578321773,0.15642023375012484,0.19611589933435122,1713863869.9431744,1713864532.5165687,1713864615.951192
77,78,0.9429146852963023,0.9292444110995128,0.78276805348945,0.8265847254368263,0.15788669675964123,0.198271412609352,1713864615.9521918,1713865287.1614296,1713865371.2588944
78,79,0.9430704892432703,0.9302981064065762,0.7868849053202757,0.8276134048277033,0.15749827829559782,0.1964125151332054,1713865371.2598944,1713866047.873396,1713866132.2202303
79,80,0.9436427375295318,0.9292602114322372,0.7869340847581606,0.8274988118693148,0.15559503048624232,0.19836509567168023,1713866132.2202303,1713866808.4264534,1713866892.727633
80,81,0.9447691263065578,0.9311350143528184,0.7908023565799576,0.8292659921638689,0.15315265416723484,0.1958117066986031,1713866892.7286332,1713867569.9391325,1713867654.381841
81,82,0.9445763027545103,0.9304824436216945,0.7900487672960232,0.8286905779937966,0.15287526772023613,0.19815598292690184,1713867654.381841,1713868330.9389236,1713868415.3975344
82,83,0.9450865720418994,0.9312891100708942,0.7871701932351813,0.830048042181134,0.15185307382786262,0.19277840491591228,1713868415.3985355,1713869094.4610777,1713869178.7520354
83,84,0.9447680076782646,0.9303021839117954,0.7854001281324225,0.8267220003788073,0.1525742256627733,0.19819381488487126,1713869178.7530358,1713869855.1520076,1713869939.4073856
84,85,0.9451062179512993,0.9307918243302018,0.7868771512677284,0.828768954984661,0.15182263775379798,0.1981637090444565,1713869939.4073856,1713870616.1491659,1713870700.7394352
85,86,0.9450026050056379,0.9308483997151183,0.7842760873975481,0.829134667187926,0.151640868166468,0.19494454107350773,1713870700.7404354,1713871377.0879564,1713871461.623165
86,87,0.9454224751440793,0.93139223697373,0.7857724644949684,0.8287295317298483,0.15061822214418807,0.19763114862143993,1713871461.624163,1713872137.7971916,1713872222.2135317
87,88,0.9451405808141824,0.9305590667406054,0.7887509945123551,0.8295878598278418,0.15104045156487622,0.19621905996981595,1713872222.214532,1713872898.450012,1713872983.293418
88,89,0.9453257487538481,0.9316914239191892,0.7907696673685867,0.8313583977187052,0.15071979797480442,0.1949381961590714,1713872983.293418,1713873659.461723,1713873743.8477395
89,90,0.9452612528413159,0.9310395327722686,0.7907611765572735,0.8320918980844575,0.15080383986678456,0.19565236600529817,1713873743.8937395,1713874419.9087903,1713874504.1192422
90,91,0.945227554163982,0.9299754738061065,0.7891596211030732,0.8294419033291692,0.1509594985402327,0.19905554869522651,1713874504.1652403,1713875179.9167252,1713875264.3165278
91,92,0.9456740965957904,0.931502839302801,0.7869613199364314,0.8304663223279054,0.1495589425729722,0.19929344940723645,1713875264.3175273,1713875941.471415,1713876025.6176336
92,93,0.9452713204959551,0.9308030374695546,0.786717590396652,0.8282466904398665,0.15113262999440114,0.1980296575774749,1713876025.6186328,1713876701.8247318,1713876786.5185833
93,94,0.9454186298593213,0.9305692605036534,0.788766488040922,0.8286452710413893,0.15052225611429718,0.19763706223004393,1713876786.519583,1713877463.3832603,1713877547.8438718
94,95,0.9455928562159936,0.9313208806323938,0.783460759056152,0.8311765753399403,0.14993655509214085,0.19580062016223868,1713877547.8438718,1713878224.6026924,1713878309.2465286
95,96,0.945518222734554,0.9315690987626131,0.7912382292191503,0.832052703010469,0.14993045570377905,0.19340018128148384,1713878309.2475288,1713878984.2516932,1713879068.7072737
96,97,0.9457050336595253,0.9309341972207724,0.7900019569914001,0.8297045359737637,0.14956309629299114,0.19647724845757086,1713879068.7072737,1713879745.9169776,1713879830.353133
97,98,0.9454710306034328,0.9312172440414057,0.788220664356102,0.832371831577865,0.15016294240883263,0.19394542197179462,1713879830.3541315,1713880507.36927,1713880592.0352263
98,99,0.9459428470432417,0.9303898502740083,0.7872789663096318,0.8281698927944288,0.1490802958710087,0.1998540992124213,1713880592.087226,1713881269.6461344,1713881354.427711
99,100,0.945891250313216,0.931376946329158,0.7894035631231382,0.831444343372446,0.14903522491933008,0.19606599633892377,1713881354.427711,1713882031.0663953,1713882115.3706872
