,Epoch,Train Accuracy,Test Accuracy,Class avg mIOU,Inctance avg mIOU,Traning Loss,Validation Loss,Start Training Time,Start Testing Time,End Time
165,166,0.9134193961625786,0.9116851445611517,0.7195002947134475,0.7864603732915532,0.2324596642424913,0.23882032831509908,1713772824.902808,1713772980.5982163,1713773006.7480965
166,167,0.9130635905320366,0.9122639804062282,0.7181250243175195,0.7878175417009897,0.23333286205882067,0.23778177466657427,1713773006.7480965,1713773162.3207653,1713773188.5757139
167,168,0.9132625134640482,0.9116122591553584,0.7180702347291834,0.7877097546351383,0.23289889472300182,0.2400686725974083,1713773188.5767145,1713773344.662591,1713773370.9363015
168,169,0.9133543106183853,0.9139495191262178,0.7191401925256203,0.7908093766919381,0.23270769172627265,0.2367501809158259,1713773370.9363015,1713773526.598384,1713773552.8250444
169,170,0.9135048034807637,0.9128820622390397,0.7218105537575742,0.7892453272348618,0.23231815971280673,0.23538633239352041,1713773552.9250433,1713773708.9068427,1713773735.011979
170,171,0.9131091573963994,0.9128705093075853,0.7202076442266994,0.7873223198244145,0.23261662409800687,0.23668763778275914,1713773735.0129783,1713773891.1219869,1713773917.5091174
171,172,0.9137794966010262,0.9130968108472513,0.7172723243908313,0.7886543691211194,0.23156704287336674,0.2346910249027941,1713773917.5091174,1713774073.477425,1713774099.6032372
172,173,0.9134700958461456,0.9138632119324113,0.7152794692979199,0.7885053811383571,0.23199456607074706,0.23515081761611833,1713774099.6032372,1713774255.5514834,1713774281.8168674
173,174,0.9133682076390875,0.9109206123325505,0.7163348696856917,0.7847068478049193,0.232911493578069,0.23781218123104836,1713774281.8178663,1713774437.7974415,1713774464.0177467
174,175,0.9130967268954698,0.9108874826026444,0.7211755079558112,0.7863664252209784,0.23227228925859628,0.24160528669340742,1713774464.0177467,1713774620.0438461,1713774646.2722123
175,176,0.9139532093598041,0.910487207506959,0.7183211119266356,0.7848922011896253,0.23049865166914546,0.24238784410473374,1713774646.2732127,1713774802.2165906,1713774828.4528618
176,177,0.9140205994350686,0.9121193988669972,0.7204835000625829,0.7894179083229467,0.23108305331123502,0.23887452632188796,1713774828.4528618,1713774984.3208516,1713775010.503711
177,178,0.9135149643677596,0.9123912325482777,0.7204175040684387,0.7895541498723267,0.23151868517836663,0.23744426324135728,1713775010.5047133,1713775166.6170795,1713775192.9170816
178,179,0.9138630183937894,0.9124066930889004,0.7184920378060272,0.7878648489413149,0.23051297344113925,0.23624352409193913,1713775192.9180818,1713775348.5042272,1713775374.7503338
179,180,0.9137825343919836,0.9132901525530619,0.7168738356754649,0.7880003119139046,0.2314507141453587,0.23776776577449507,1713775374.7503338,1713775530.876996,1713775557.046074
180,181,0.913407035495924,0.9115733529597251,0.7150789641236237,0.7864982849796595,0.2325657547901233,0.2392800735723641,1713775557.0470755,1713775713.1035106,1713775739.3778
181,182,0.9142499351937929,0.9118242894267571,0.7214857942597978,0.7890325153047723,0.23095437952528283,0.23865966389162674,1713775739.3778,1713775895.5590365,1713775921.8027601
182,183,0.9138341070039867,0.9112286338726514,0.7189683112657346,0.7857660263920865,0.2311623778611899,0.23899186027960645,1713775921.8027601,1713776077.7066467,1713776104.089153
183,184,0.9138426966197977,0.9116698539165797,0.7169434311033822,0.7873416848762802,0.23175381514450505,0.23840835299342872,1713776104.089153,1713776260.1610222,1713776286.4288585
184,185,0.9134889161832273,0.91282480726992,0.722867888829128,0.788863739099181,0.23145393299224448,0.23612151017619504,1713776286.4298577,1713776442.5557904,1713776468.8254492
185,186,0.9131076559594894,0.9106815685890745,0.7239473351395492,0.7878477475756127,0.2327770577909881,0.24172982780469787,1713776468.8254492,1713776624.40527,1713776650.678817
186,187,0.9136173064976044,0.9116766497586117,0.7214747750348137,0.7874397261417139,0.23147934170554924,0.24097711365256044,1713776650.678817,1713776806.7804568,1713776833.0549455
187,188,0.9141976991561785,0.9123757720076549,0.7217748489031326,0.7890471752733031,0.23016669051359392,0.23833671806173193,1713776833.0559454,1713776988.6960638,1713777014.8447952
188,189,0.9136601847423842,0.9125791375804627,0.7190773256865428,0.7865666282697715,0.23079340315042426,0.2379736596097549,1713777014.8447952,1713777170.9697804,1713777197.2886567
189,190,0.9146575578563001,0.9121496403640397,0.7220811022212773,0.7890930036740611,0.22956755157193548,0.23849691603746678,1713777197.289657,1713777353.3479478,1713777379.6804175
190,191,0.913541571226491,0.9122350980775922,0.7205947422096602,0.7878365693077375,0.23157321262755165,0.2375755551788542,1713777379.6814148,1713777535.4787767,1713777561.7042875
191,192,0.9138743664634582,0.911972438783055,0.7231740781285334,0.7891498797869536,0.2311137677671162,0.23888735390371746,1713777561.7042875,1713777717.771009,1713777743.979762
192,193,0.9138076398138051,0.9125556919254524,0.7237350724308939,0.7886869572637388,0.23060464682547668,0.2381696165435844,1713777743.980762,1713777899.9654775,1713777926.250018
193,194,0.9141300995780892,0.9120186505088727,0.7173316299564382,0.7871329196279211,0.23090586980945457,0.23684375820060571,1713777926.250018,1713778081.915511,1713778108.133872
194,195,0.9141734317456558,0.9130346288926583,0.723452795913869,0.7908848464270054,0.23052314565745044,0.23503234274685383,1713778108.133872,1713778263.989841,1713778290.080962
195,196,0.9140532120414402,0.9120589158729123,0.7161559689810868,0.7884361656484635,0.23055602496732835,0.23786102373980814,1713778290.1928365,1713778446.216331,1713778472.3530633
196,197,0.914018888495334,0.911170189631176,0.7167188401917768,0.7869029478029924,0.23113314615609443,0.24113912429246637,1713778472.3540628,1713778614.6083736,1713778639.4689097
197,198,0.9139278595180206,0.9133234521790188,0.7183136017670755,0.7894901935040952,0.23069237151291877,0.23785901098615594,1713778639.4699097,1713778766.9563434,1713778790.919936
198,199,0.9132108710177703,0.911635534914318,0.7182003663017366,0.7862764779179423,0.23180145015876136,0.23969704434275627,1713778790.919936,1713778918.3017898,1713778942.297636
199,200,0.9139690268230657,0.9130448226557063,0.7187009703041611,0.7868294692088634,0.23091477662052115,0.23667023548235497,1713778942.297636,1713779070.2308517,1713779094.1834977
